ISO31662A2(State), FIPS 5-2(State), ShortName(City), FIPS 55-3(City), GNIS(City), Type, Latitude, Longitude
PA,42,Shippenville,70368,1215090,PPL,41.252795,-79.463261
PA,42,Shippingport,70376,1214890,PPL,40.625131,-80.415891
PA,42,Shiremanstown,70384,1215154,PPL,40.222329,-76.955835
PA,42,Shirleysburg,70408,1215280,PPL,40.297410,-77.876419
PA,42,Shoemakersville,70464,1214928,PPL,40.499901,-75.969774
PA,42,Shrewsbury,70568,1215761,PPL,39.771305,-76.679881
PA,42,Sidman,70640,2584507,CDP,40.323540,-78.752328
PA,42,Sierra View,70652,2633830,CDP,40.989769,-75.426301
PA,42,Siglerville,70664,2584508,CDP,40.736848,-77.531856
PA,42,Silkworth,70704,2634426,CDP,41.274884,-76.072928
PA,42,Silverdale,70744,1214980,PPL,40.346684,-75.271138
PA,42,Simpson,70840,2630039,CDP,41.595283,-75.479695
PA,42,Sinking Spring,70880,1214929,PPL,40.324692,-76.022530
PA,42,Skippack,71008,2390303,CDP,40.221241,-75.401054
PA,42,Skyline View,71032,2390304,CDP,40.337621,-76.725558
PA,42,Slabtown,71056,2390305,CDP,40.903066,-76.401922
PA,42,Slatedale,71080,2630040,CDP,40.743873,-75.658519
PA,42,Slatington,71144,1215379,PPL,40.753595,-75.610811
PA,42,Slickville,71160,2390306,CDP,40.462104,-79.518421
PA,42,Sligo,71176,1215091,PPL,41.110216,-79.503142
PA,42,Slippery Rock,71184,1215003,PPL,41.069487,-80.057929
PA,42,Slippery Rock University,71210,2633670,CDP,41.064684,-80.041943
PA,42,Slovan,71232,2631304,CDP,40.359525,-80.385017
PA,42,Smethport,71248,1215435,PPL,41.806245,-78.443121
PA,42,Smicksburg,71256,1215296,PPL,40.870133,-79.171330
PA,42,Smithfield,71320,1215237,PPL,39.802313,-79.808791
PA,42,Smithton,71424,1215722,PPL,40.153808,-79.741667
PA,42,Smock,71456,2631305,CDP,39.999689,-79.777415
PA,42,Smoketown,71504,2584509,CDP,40.036195,-76.204465
PA,42,Snow Shoe,71600,1215061,PPL,41.027565,-77.949900
PA,42,S.N.P.J.,71620,2390560,PPL,40.929000,-80.496224
PA,42,Snydertown,71672,2584510,CDP,40.987173,-77.599454
PA,42,Snydertown,71688,1215518,PPL,40.873584,-76.678029
PA,42,Somerset,71776,1215598,PPL,40.005030,-79.077855
PA,42,Soudersburg,71848,2584511,CDP,40.015329,-76.153609
PA,42,Souderton,71856,1215483,PPL,40.311002,-75.322351
PA,42,South Bethlehem,71976,1214858,PPL,40.999158,-79.339540
PA,42,South Coatesville,72072,1215077,PPL,39.971712,-75.811829
PA,42,South Connellsville,72080,1215238,PPL,39.992517,-79.575415
PA,42,South Fork,72168,1215034,PPL,40.362008,-78.789625
PA,42,South Greensburg,72192,1215723,PPL,40.278198,-79.547435
PA,42,South Heights,72216,1214891,PPL,40.575072,-80.236104
PA,42,Southmont,72344,1215035,PPL,40.310826,-78.932702
PA,42,South New Castle,72376,1215359,PPL,40.974737,-80.345647
PA,42,South Park,72403,2390324,PPL,40.298944,-79.994384
PA,42,South Philipsburg,72416,2584512,CDP,40.886976,-78.218574
PA,42,South Pottstown,72432,2390325,CDP,40.235658,-75.662922
PA,42,South Renovo,72448,1215120,PPL,41.324691,-77.742258
PA,42,South Temple,72520,2426669,CDP,40.398813,-75.922542
PA,42,South Uniontown,72552,2633311,CDP,39.893883,-79.746608
PA,42,Southview,72576,2584513,CDP,40.332045,-80.255998
PA,42,South Waverly,72592,1214957,PPL,41.994192,-76.544365
PA,42,Southwest Greensburg,72616,1215724,PPL,40.291869,-79.547813
PA,42,South Williamsport,72648,1215427,PPL,41.229388,-77.000475
PA,42,Spartansburg,72704,1215140,PPL,41.823237,-79.681817
PA,42,Speers,72736,1215677,PPL,40.121463,-79.878912
PA,42,Spinnerstown,72768,2633667,CDP,40.443089,-75.449123
PA,42,Springboro,72872,1215141,PPL,41.800568,-80.371506
PA,42,Spring,72920,1215078,PPL,40.176898,-75.546471
PA,42,Springdale,72960,1214827,PPL,40.540789,-79.781009
PA,42,Spring Grove,73192,1215762,PPL,39.880852,-76.864010
PA,42,Spring Hill,73224,2390331,CDP,40.370383,-78.669168
PA,42,Spring House,73264,2390332,CDP,40.177157,-75.219516
PA,42,Spring Mills,73288,2390333,CDP,40.853822,-77.563944
PA,42,Springmont,73296,2631306,CDP,40.327360,-76.004190
PA,42,Spring Mount,73312,2390334,CDP,40.274371,-75.469130
PA,42,Spring Ridge,73318,2390335,CDP,40.353242,-75.989226
PA,42,Spry,73528,2390343,CDP,39.912513,-76.686349
PA,42,Starbrick,73704,2633841,CDP,41.841465,-79.212822
PA,42,Star Junction,73720,2631307,CDP,40.061488,-79.766067
PA,42,Starrucca,73784,1215688,PPL,41.890905,-75.449884
PA,42,State College,73808,1215063,PPL,40.790985,-77.856810
PA,42,State Line,73848,2634273,CDP,39.732930,-77.724690
PA,42,Steelton,73888,1215171,PPL,40.225806,-76.825399
PA,42,Stevens,74040,2584514,CDP,40.215300,-76.169310
PA,42,Stewartstown,74104,1215763,PPL,39.752761,-76.592495
PA,42,Stiles,74160,2628807,CDP,40.666254,-75.506970
PA,42,Stillwater,74184,1215129,PPL,41.151940,-76.375296
PA,42,Stockdale,74224,1215678,PPL,40.083020,-79.850922
PA,42,Stockertown,74232,1215503,PPL,40.754907,-75.262956
PA,42,Stoneboro,74288,1215450,PPL,41.330364,-80.118136
PA,42,Stonerstown,74360,2630041,CDP,40.215474,-78.257051
PA,42,Stonybrook,74416,2584515,CDP,39.979897,-76.631712
PA,42,Stony Creek Mills,74448,2631308,CDP,40.349314,-75.864458
PA,42,Stormstown,74544,2390361,CDP,40.788951,-78.019146
PA,42,Stouchsburg,74568,2631309,CDP,40.380675,-76.231388
PA,42,Stowe,74660,2390363,CDP,40.250934,-75.681941
PA,42,Stoystown,74672,1215599,PPL,40.103215,-78.954558
PA,42,Strasburg,74712,1215349,PPL,39.984516,-76.186183
PA,42,Strattanville,74728,1215092,PPL,41.202502,-79.326809
PA,42,Strausstown,74744,1214930,PPL,40.491754,-76.184179
PA,42,Strodes Mills,74848,2584516,CDP,40.544419,-77.677474
PA,42,Strong,74864,2633413,CDP,40.797482,-76.440068
PA,42,Stroudsburg,74888,1215462,PPL,40.982373,-75.195200
PA,42,Sturgeon,74944,2631310,CDP,40.383467,-80.215247
PA,42,Sugarcreek,75000,1215643,PPL,41.440173,-79.828753
PA,42,Sugar Grove,75024,1215647,PPL,41.983663,-79.339587
PA,42,Sugar Notch,75072,1215409,PPL,41.193540,-75.931341
PA,42,Summerhill,75136,2086657,PPL,40.376397,-78.761479
PA,42,Summerville,75168,1215303,PPL,41.116394,-79.188271
PA,42,Summit Hill,75248,1215051,PPL,40.824963,-75.846201
PA,42,Summit Station,75272,2390373,CDP,40.561412,-76.199651
PA,42,Sunbury,75304,1215519,PPL,40.861406,-76.786675
PA,42,Sunrise Lake,75381,2633414,CDP,41.313245,-74.963149
PA,42,Sun Valley,75432,2633832,CDP,40.980372,-75.466480
PA,42,Susquehanna Depot,75568,1215617,PPL,41.940864,-75.608156
PA,42,Susquehanna Trails,75574,2390374,CDP,39.758356,-76.368402
PA,42,Sutersville,75584,1215725,PPL,40.234507,-79.801466
PA,42,Swarthmore,75648,1215197,PPL,39.902321,-75.348744
PA,42,Swartzville,75664,2634427,CDP,40.228864,-76.079453
PA,42,Sweden Valley,75728,2630042,CDP,41.759534,-77.953756
PA,42,Swissvale,75816,1214828,PPL,40.420271,-79.886028
PA,42,Swoyersville,75832,1215410,PPL,41.297523,-75.879861
PA,42,Sykesville,75888,1215304,PPL,41.044743,-78.811153
PA,42,Sylvania,75944,1214958,PPL,41.802064,-76.861586
PA,42,Table Rock,75968,2633662,CDP,39.912224,-77.222886
PA,42,Tamaqua,76032,1215571,PPL,40.804054,-75.926621
PA,42,Tarentum,76104,1214829,PPL,40.604534,-79.759950
PA,42,Tatamy,76144,1215504,PPL,40.740667,-75.256134
PA,42,Taylor,76184,1215329,PPL,41.395772,-75.714713
PA,42,Taylorstown,76232,2584517,CDP,40.156543,-80.386871
PA,42,Telford,76304,1217321,PPL,40.325941,-75.327935
PA,42,Temple,76320,2390380,CDP,40.408054,-75.922908
PA,42,Templeton,76336,2634274,CDP,40.917975,-79.460109
PA,42,Terre Hill,76400,1215350,PPL,40.160511,-76.049590
PA,42,Tharptown (Uniontown),76432,2633415,CDP,40.803381,-76.571195
PA,42,The Hideout,76440,2633416,CDP,41.435486,-75.349934
PA,42,Thompson,76496,1215618,PPL,41.863656,-75.514124
PA,42,Thompsontown,76536,1215312,PPL,40.565799,-77.236131
PA,42,Thompsonville,76552,2390384,CDP,40.276330,-80.115992
PA,42,Thornburg,76560,1214830,PPL,40.434525,-80.084147
PA,42,Thorndale,76584,2390385,CDP,40.001791,-75.750768
PA,42,Three Springs,76632,1215281,PPL,40.196955,-77.981922
PA,42,Throop,76648,1215330,PPL,41.438227,-75.592655
PA,42,Tidioute,76696,1217398,PPL,41.686096,-79.392025
PA,42,Timber Hills,76724,2390390,CDP,40.244123,-76.484178
PA,42,Timblin,76744,1215305,PPL,40.968855,-79.198474
PA,42,Tioga,76808,1215628,PPL,41.907773,-77.135162
PA,42,Tionesta,76848,1215242,PPL,41.497836,-79.449377
PA,42,Tipton,76880,2390393,CDP,40.635840,-78.300107
PA,42,Titusville,76904,1215142,PPL,41.627280,-79.669849
PA,42,Toftrees,77016,2633698,CDP,40.824879,-77.885514
PA,42,Topton,77104,1214932,PPL,40.503371,-75.702538
PA,42,Toughkenamon,77144,2390397,CDP,39.831997,-75.755702
PA,42,Towamensing Trails,77163,2630043,CDP,40.994200,-75.581839
PA,42,Towanda,77168,1214959,PPL,41.770945,-76.446503
PA,42,Tower,77184,1215572,PPL,40.588434,-76.553074
PA,42,Townville,77232,1215143,PPL,41.679118,-79.880140
PA,42,Trafford,77272,1217318,PPL,40.384668,-79.757592
PA,42,Trainer,77288,1215198,PPL,39.823980,-75.404753
PA,42,Trappe,77304,1215484,PPL,40.199095,-75.475379
PA,42,Treasure Lake,77335,2390401,CDP,41.170705,-78.718390
PA,42,Tremont,77392,1215573,PPL,40.630246,-76.391190
PA,42,Tresckow,77424,2390402,CDP,40.915975,-75.965673
PA,42,Trevorton,77448,2390403,CDP,40.784132,-76.671259
PA,42,Trevose,77456,2584518,CDP,40.150936,-74.981984
PA,42,Trexlertown,77488,2633820,CDP,40.556830,-75.593654
PA,42,Trooper,77520,2390406,CDP,40.148917,-75.399474
PA,42,Troutville,77568,1215110,PPL,41.029383,-78.787683
PA,42,Troxelville,77576,2390407,CDP,40.808765,-77.204682
PA,42,Troy,77584,1214960,PPL,41.783315,-76.792222
PA,42,Trucksville,77656,2632287,CDP,41.310024,-75.928112
PA,42,Trumbauersville,77704,1214981,PPL,40.413424,-75.377368
PA,42,Tullytown,77744,1214982,PPL,40.140843,-74.810996
PA,42,Tunkhannock,77784,1215735,PPL,41.541084,-75.949058
PA,42,Tunnelhill,77808,1217320,PPL,40.478276,-78.542329
PA,42,Turbotville,77832,1215520,PPL,41.101879,-76.769432
PA,42,Turtle Creek,77912,1214831,PPL,40.408575,-79.821464
PA,42,Tuscarora,77968,2390411,CDP,40.764991,-76.060947
PA,42,Twilight,78008,1215679,PPL,40.115782,-79.893604
PA,42,Tyler Run,78115,2584519,CDP,39.930525,-76.701051
PA,42,Tylersburg,78120,2630044,CDP,41.382750,-79.316497
PA,42,Tyrone,78168,1214946,PPL,40.676456,-78.246046
PA,42,Ulysses,78240,1215542,PPL,41.903050,-77.754821
PA,42,Union,78448,1215218,PPL,41.897670,-79.843245
PA,42,Union Dale,78456,1215619,PPL,41.713044,-75.483167
PA,42,Union Deposit,78472,2634275,CDP,40.293338,-76.680731
PA,42,Uniontown,78528,1215239,PPL,39.899320,-79.724464
PA,42,Unionville,78608,2633671,CDP,40.942277,-79.961282
PA,42,Unionville,78616,1215064,PPL,40.906295,-77.876678
PA,42,University of Pittsburgh Johnstown,78700,2633673,CDP,40.262608,-78.829654
PA,42,Upland,78712,1215199,PPL,39.856203,-75.379648
PA,42,Upper Exeter,79016,2633417,CDP,41.404527,-75.854361
PA,42,Upper St. Clair,79277,2390421,CDP,40.333518,-80.081412
PA,42,Ursina,79424,1215600,PPL,39.815295,-79.332484
PA,42,Utica,79472,1215644,PPL,41.437200,-79.965392
PA,42,Valencia,79504,1215004,PPL,40.676695,-79.988106
PA,42,Valley Green,79640,2390425,CDP,40.156684,-76.794635
PA,42,Valley-Hi,79644,2086651,PPL,40.032144,-78.192598
PA,42,Valley View,79680,2390426,CDP,40.648079,-76.535167
PA,42,Valley View,79682,2390427,CDP,39.949855,-76.701095
PA,42,Vanderbilt,79768,1215240,PPL,40.033934,-79.663101
PA,42,Vandergrift,79776,1215726,PPL,40.599440,-79.575534
PA,42,Vandling,79792,1215331,PPL,41.627522,-75.474275
PA,42,Van Voorhis,79872,2584520,CDP,40.159852,-79.973090
PA,42,Venango,79912,1215144,PPL,41.772701,-80.112060
PA,42,Verona,80032,1214832,PPL,40.505672,-79.841947
PA,42,Versailles,80040,1214833,PPL,40.318171,-79.830809
PA,42,Vicksburg,80144,2584521,CDP,40.938394,-76.990602
PA,42,Village Green-Green Ridge,80218,2390436,CDP,39.863657,-75.425756
PA,42,Village Shires,80229,2390437,CDP,40.200079,-74.970636
PA,42,Vinco,80264,2390439,CDP,40.411059,-78.844554
PA,42,Vintondale,80288,1215037,PPL,40.480732,-78.910795
PA,42,Virginville,80336,2631311,CDP,40.516672,-75.859104
PA,42,Volant,80368,1215360,PPL,41.112426,-80.259851
PA,42,Vowinckel,80384,2630045,CDP,41.404700,-79.231296
PA,42,Wagner,80432,2584522,CDP,40.677734,-77.384719
PA,42,Wakefield,80480,2584523,CDP,39.777023,-76.183891
PA,42,Wall,80600,1214834,PPL,40.391595,-79.785856
PA,42,Wallaceton,80640,1215111,PPL,40.965638,-78.287646
PA,42,Wallenpaupack Lake Estates,80652,2633418,CDP,41.400885,-75.266499
PA,42,Waller,80656,2390447,CDP,41.237016,-76.415628
PA,42,Walnutport,80800,1215505,PPL,40.751388,-75.595583
PA,42,Walnuttown,80808,2633419,CDP,40.446676,-75.839784
PA,42,Wampum,80880,1215361,PPL,40.885074,-80.340440
PA,42,Wanamie,80896,2634428,CDP,41.174476,-76.042223
PA,42,Warminster Heights,80962,2390453,CDP,40.188370,-75.084089
PA,42,Warren,81000,1215648,PPL,41.842916,-79.143865
PA,42,Warrior Run,81080,1215411,PPL,41.187830,-75.950513
PA,42,Washington,81328,1215680,PPL,40.173963,-80.246727
PA,42,Washington Boro,81360,2584524,CDP,40.006670,-76.468930
PA,42,Washingtonville,81424,1215488,PPL,41.052294,-76.674914
PA,42,Waterford,81456,1215219,PPL,41.945169,-79.985133
PA,42,Watsontown,81616,1215521,PPL,41.084844,-76.864414
PA,42,Wattsburg,81648,1215220,PPL,42.002732,-79.804783
PA,42,Waverly,81664,2630046,CDP,41.527590,-75.702983
PA,42,Waymart,81712,1215689,PPL,41.586388,-75.403716
PA,42,Wayne Heights,81808,2390461,CDP,39.745527,-77.543601
PA,42,Waynesboro,81824,1215248,PPL,39.752455,-77.582189
PA,42,Waynesburg,81832,1215263,PPL,39.898294,-80.185582
PA,42,Weatherly,81856,1215052,PPL,40.942015,-75.820920
PA,42,Webster,81936,2631312,CDP,40.192436,-79.850726
PA,42,Weedville,81960,2630047,CDP,41.275761,-78.490197
PA,42,Weigelstown,82008,2390462,CDP,39.984319,-76.831513
PA,42,Weissport,82080,1215053,PPL,40.829014,-75.700874
PA,42,Weissport East,82088,2390463,CDP,40.836882,-75.686436
PA,42,Wellersburg,82128,1215601,PPL,39.730612,-78.847983
PA,42,Wellsboro,82160,1215629,PPL,41.745520,-77.303694
PA,42,Wellsville,82200,1215764,PPL,40.051275,-76.940701
PA,42,Wernersville,82296,1214933,PPL,40.330449,-76.082660
PA,42,Wescosville,82320,2628812,CDP,40.561432,-75.549962
PA,42,Wesleyville,82344,1215221,PPL,42.137032,-80.012201
PA,42,West Alexander,82376,2633948,CDP,40.107001,-80.509206
PA,42,West Brownsville,82616,1215682,PPL,40.031502,-79.891667
PA,42,West Chester,82704,1215079,PPL,39.959883,-75.605422
PA,42,West Conshohocken,82736,1215486,PPL,40.070314,-75.318777
PA,42,West Decatur,82792,2634276,CDP,40.929051,-78.281671
PA,42,West Easton,82832,1215506,PPL,40.678363,-75.236092
PA,42,West Elizabeth,82848,1214835,PPL,40.270619,-79.896140
PA,42,West Fairview,82920,2390470,CDP,40.278741,-76.920794
PA,42,West Falls,82952,2633883,CDP,41.451721,-75.863979
PA,42,Westfield,82968,1215630,PPL,41.917681,-77.540282
PA,42,West Grove,83104,1215080,PPL,39.820187,-75.828516
PA,42,West Hamburg,83120,2631313,CDP,40.553664,-76.001979
PA,42,West Hazleton,83136,1215412,PPL,40.969899,-76.013052
PA,42,West Hills,83172,2390477,CDP,40.830284,-79.536031
PA,42,West Homestead,83200,1214836,PPL,40.393780,-79.910190
PA,42,West Kittanning,83248,1214859,PPL,40.812738,-79.531209
PA,42,Westland,83272,2584525,CDP,40.278901,-80.273191
PA,42,West Lawn,83280,2390481,CDP,40.328915,-75.993789
PA,42,West Leechburg,83328,1215727,PPL,40.633541,-79.619034
PA,42,West Liberty,83376,1215005,PPL,41.009303,-80.066626
PA,42,West Mayfield,83472,1214893,PPL,40.780205,-80.338676
PA,42,West Middlesex,83496,1215451,PPL,41.174247,-80.455524
PA,42,West Middletown,83504,1215683,PPL,40.243204,-80.425278
PA,42,West Mifflin,83512,1214837,PPL,40.357667,-79.905397
PA,42,West Milton,83520,2584526,CDP,41.018299,-76.876637
PA,42,Westmont,83584,1215038,PPL,40.319479,-78.952362
PA,42,West Nanticoke,83656,2634429,CDP,41.219986,-76.009132
PA,42,West Newton,83680,1215728,PPL,40.207171,-79.771196
PA,42,Weston,83720,2631314,CDP,40.942617,-76.140106
PA,42,Westover,83736,1215112,PPL,40.741062,-78.688005
PA,42,West Pittsburg,83848,2633816,CDP,40.930991,-80.359120
PA,42,West Pittston,83856,1215413,PPL,41.329561,-75.799966
PA,42,West Reading,83928,1214935,PPL,40.333761,-75.946886
PA,42,West Sunbury,84064,1215006,PPL,41.006060,-79.896456
PA,42,West View,84144,1214838,PPL,40.518151,-80.033296
PA,42,West Waynesburg,84176,2630048,CDP,39.900016,-80.200793
PA,42,Westwood,84248,2634654,CDP,39.970186,-75.855285
PA,42,West Wyoming,84272,1215414,PPL,41.321694,-75.857841
PA,42,West Wyomissing,84280,2390493,CDP,40.322153,-75.994707
PA,42,West York,84288,1215766,PPL,39.953387,-76.760959
PA,42,Wheatland,84376,1215452,PPL,41.197022,-80.495799
PA,42,Whitaker,84440,1214839,PPL,40.400510,-79.885399
PA,42,Whitehall,84512,1214840,PPL,40.360206,-79.989793
PA,42,White Haven,84552,1215415,PPL,41.058824,-75.784913
PA,42,White Mills,84696,2631315,CDP,41.539339,-75.199354
PA,42,White Oak,84704,1214841,PPL,40.338791,-79.796071
PA,42,Whitfield,84856,2390510,CDP,40.335008,-76.006010
PA,42,Wickerham Manor-Fisher,84931,2390512,CDP,40.177274,-79.907038
PA,42,Wiconsico,84968,2630049,CDP,40.574203,-76.677275
PA,42,Wilburton Number One,85076,2390513,CDP,40.813028,-76.392307
PA,42,Wilburton Number Two,85078,2390514,CDP,40.818739,-76.378566
PA,42,Wilcox,85088,2630050,CDP,41.572044,-78.686757
PA,42,Wilkes-Barre,85152,1215416,PPL,41.246561,-75.875689
PA,42,Wilkinsburg,85188,1214842,PPL,40.444201,-79.873333
PA,42,Williamsburg,85272,1214947,PPL,40.462515,-78.204174
PA,42,Williamsport,85312,1215428,PPL,41.240019,-77.035591
PA,42,Williamstown,85320,1215172,PPL,40.580922,-76.616956
PA,42,Willow Grove,85408,2390519,CDP,40.149202,-75.118086
PA,42,Willow Street,85464,2390520,CDP,39.980881,-76.271859
PA,42,Wilmerding,85496,1214843,PPL,40.394169,-79.810022
PA,42,Wilmore,85528,1215039,PPL,40.387575,-78.717105
PA,42,Wilson,85592,1215507,PPL,40.684402,-75.241723
PA,42,Windber,85632,1215602,PPL,40.235531,-78.824701
PA,42,Wind Gap,85664,1215508,PPL,40.849033,-75.291018
PA,42,Wind Ridge,85712,2630051,CDP,39.911126,-80.432008
PA,42,Windsor,85728,1215767,PPL,39.916275,-76.583968
PA,42,Winfield,85792,2584527,CDP,40.894744,-76.860340
PA,42,Winterstown,85872,1215768,PPL,39.840804,-76.617431
PA,42,Witmer,85968,2584528,CDP,40.050623,-76.210234
PA,42,Wolfdale,86000,2390525,CDP,40.198231,-80.302829
PA,42,Womelsdorf,86056,1214936,PPL,40.365302,-76.184965
PA,42,Woodbourne,86112,2390526,CDP,40.202016,-74.887207
PA,42,Woodbury,86128,1214907,PPL,40.225293,-78.365960
PA,42,Woodcock,86160,1215145,PPL,41.754078,-80.084532
PA,42,Woodland Heights,86224,2390530,CDP,41.410889,-79.701922
PA,42,Woodlyn,86288,2390534,CDP,39.877372,-75.344500
PA,42,Woodside,86352,2390537,CDP,40.229997,-74.859350
PA,42,Woodward,86432,2390540,CDP,40.899738,-77.347074
PA,42,Wormleysburg,86528,1215156,PPL,40.260596,-76.910327
PA,42,Worthington,86560,1214860,PPL,40.837987,-79.635032
PA,42,Worthville,86568,1215308,PPL,41.024426,-79.141266
PA,42,Woxall,86576,2633834,CDP,40.310528,-75.452185
PA,42,Wrightsville,86640,1215769,PPL,40.023875,-76.531207
PA,42,Wyalusing,86656,1214961,PPL,41.672639,-76.261162
PA,42,Wyano,86672,2633877,CDP,40.201517,-79.693940
PA,42,Wylandville,86712,2631316,CDP,40.209902,-80.126340
PA,42,Wyncote,86744,2390544,CDP,40.091506,-75.146279
PA,42,Wyndmoor,86776,2390546,CDP,40.085619,-75.194100
PA,42,Wyoming,86856,1215417,PPL,41.305677,-75.842886
PA,42,Wyomissing,86880,1214937,PPL,40.335528,-75.967193
PA,42,Yardley,86920,1214983,PPL,40.240293,-74.838934
PA,42,Yatesville,86952,1215418,PPL,41.303701,-75.782419
PA,42,Yeadon,86968,1215200,PPL,39.932489,-75.252707
PA,42,Yeagertown,86976,2390549,CDP,40.641075,-77.580282
PA,42,Yoe,87040,1215770,PPL,39.909339,-76.636690
PA,42,York,87048,1215771,PPL,39.964798,-76.731840
PA,42,Yorkana,87064,1215772,PPL,39.975960,-76.584701
PA,42,York Haven,87080,1215773,PPL,40.110422,-76.715022
PA,42,Yorklyn,87088,2584529,CDP,39.992909,-76.642802
PA,42,York Springs,87136,1214762,PPL,40.009359,-77.115755
PA,42,Youngstown,87208,1215729,PPL,40.279783,-79.365884
PA,42,Youngsville,87224,1215649,PPL,41.852470,-79.316663
PA,42,Youngwood,87232,1215730,PPL,40.244324,-79.580712
PA,42,Yukon,87240,2633879,CDP,40.214407,-79.688503
PA,42,Zelienople,87272,1215007,PPL,40.785719,-80.138722
PA,42,Zion,87320,2390556,CDP,40.916761,-77.690776
RI,44,Ashaway,03520,2378100,CDP,41.424757,-71.785824
RI,44,Bradford,08020,2378102,CDP,41.389225,-71.763626
RI,44,Carolina,12340,2631328,CDP,41.459790,-71.655630
RI,44,Central Falls,14140,1220067,PPL,41.890064,-71.393481
RI,44,Chepachet,14860,2631330,CDP,41.910845,-71.662087
RI,44,Clayville,15940,2631331,CDP,41.769165,-71.692106
RI,44,Cranston,19180,1220069,PPL,41.769734,-71.485049
RI,44,Cumberland Hill,20260,2378104,CDP,41.974026,-71.462145
RI,44,East Providence,22960,1220071,PPL,41.799956,-71.356584
RI,44,Foster Center,27640,2631333,CDP,41.790466,-71.731350
RI,44,Greene,31240,2631334,CDP,41.704727,-71.728067
RI,44,Greenville,31600,2378105,CDP,41.882378,-71.553538
RI,44,Harmony,33040,2629815,CDP,41.899366,-71.609131
RI,44,Harrisville,33400,2378106,CDP,41.967496,-71.677124
RI,44,Hope Valley,34660,2378107,CDP,41.514055,-71.720560
RI,44,Kingston,38980,2378108,CDP,41.473179,-71.524124
RI,44,Melville,45010,2378109,CDP,41.537245,-71.310086
RI,44,Misquamicut,46000,2631337,CDP,41.320114,-71.826770
RI,44,Narragansett Pier,48700,2378110,CDP,41.426994,-71.466525
RI,44,Newport,49960,1220064,PPL,41.476972,-71.318551
RI,44,Newport East,50140,2378111,CDP,41.517542,-71.288062
RI,44,Pascoag,54460,2378113,CDP,41.953648,-71.702702
